,_id,page_url,copyright,
606,5f1bb34b896f82cdbda6111d,/entries/game-ethics/,Bruno Verbeek and Christopher Morris,5
607,5f1bb34d896f82cdbda6111e,/entries/game-evolutionary/,J. McKenzie Alexander ,3
608,5f1bb34f896f82cdbda6111f,/entries/game-theory/,Don Ross ,2
609,5f1bb351896f82cdbda61120,/entries/games-abstraction/,Felice Cardone ,2
610,5f1bb352896f82cdbda61121,/entries/gametes-donation-sale/,"Reuven Brandt, Stephen Wilkinson, Nicola Williams ",6
611,5f1bb354896f82cdbda61122,/entries/gassendi/,Saul Fisher ,2
612,5f1bb356896f82cdbda61123,/entries/gasset/,Oliver Holmes ,2
613,5f1bb357896f82cdbda61124,/entries/gelukpa/,Douglas Duckworth ,2
614,5f1bb359896f82cdbda61125,/entries/gene/,"Hans-Jörg Rheinberger, Staffan Müller-Wille, and Robert Meunier ",7
615,5f1bb35b896f82cdbda61126,/entries/generalized-quantifiers/,Dag Westerståhl ,2
616,5f1bb35c896f82cdbda61127,/entries/generics/,Sarah-Jane Leslie and Adam Lerner ,5
617,5f1bb35f896f82cdbda61128,/entries/genetic-drift/,Roberta L. Millstein ,3
618,5f1bb361896f82cdbda61129,/entries/genetics/,James Tabery ,2
619,5f1bb362896f82cdbda6112a,/entries/genomics/,Stephan Guttinger and John Dupré ,5
620,5f1bb364896f82cdbda6112b,/entries/genotype-phenotype/,Peter Taylor  Richard Lewontin,4
621,5f1bb366896f82cdbda6112c,/entries/genrel-early/,Thomas A. Ryckman ,3
622,5f1bb368896f82cdbda6112d,/entries/geometry-19th/,Roberto Torretti ,2
623,5f1bb36a896f82cdbda6112e,/entries/geometry-finitism/,Jean Paul Van Bendegem ,4
624,5f1bb36c896f82cdbda6112f,/entries/gersonides/,Tamar Rudavsky ,2
625,5f1bb36d896f82cdbda61130,/entries/giles/,Roberto Lambertini ,2
626,5f1bb36f896f82cdbda61131,/entries/global-democracy/,Jonathan Kuyper ,2
627,5f1bb370896f82cdbda61132,/entries/globalization/,William Scheuerman ,2
628,5f1bb372896f82cdbda61133,/entries/god-necessary-being/,Matthew Davidson ,2
629,5f1bb374896f82cdbda61134,/entries/godfrey/,John Wippel ,2
630,5f1bb375896f82cdbda61135,/entries/godwin/,Mark Philp ,2
631,5f1bb377896f82cdbda61136,/entries/goedel-incompleteness/,Panu Raatikainen ,2
632,5f1bb378896f82cdbda61137,/entries/goedel/,Juliette Kennedy ,2
633,5f1bb37a896f82cdbda61138,/entries/goodman-aesthetics/,Alessandro Giovannelli ,2
634,5f1bb37d896f82cdbda61139,/entries/goodman/,Daniel Cohnitz and Marcus Rossberg ,5
635,5f1bb37f896f82cdbda6113a,/entries/gorampa/,Constance Kassor ,2
636,5f1bb380896f82cdbda6113b,/entries/gratitude/,Tony Manela ,2
637,5f1bb381896f82cdbda6113c,/entries/green/,Colin Tyler,2
638,5f1bb383896f82cdbda6113d,/entries/gregory-rimini/,Christopher Schabel ,2
639,5f1bb384896f82cdbda6113e,/entries/grice/,Richard E. Grandy and Richard Warner ,6
640,5f1bb385896f82cdbda6113f,/entries/grosseteste/,Neil Lewis ,2
641,5f1bb387896f82cdbda61140,/entries/grotius/,Jon Miller ,2
642,5f1bb389896f82cdbda61141,/entries/grounding/,Ricki Bliss and Kelly Trogdon ,5
643,5f1bb38a896f82cdbda61142,/entries/grounds-moral-status/,Agnieszka Jaworska and Julie Tannenbaum ,5
644,5f1bb38c896f82cdbda61143,/entries/habermas/,James Bohman and William Rehg,5
645,5f1bb38d896f82cdbda61144,/entries/haecceitism/,Sam Cowling ,2
646,5f1bb38f896f82cdbda61145,/entries/halevi/,Barry Kogan ,2
647,5f1bb391896f82cdbda61146,/entries/hamann/,Gwen Griffith-Dickson ,2
648,5f1bb394896f82cdbda61147,/entries/happiness/,Dan Haybron ,2
649,5f1bb395896f82cdbda61148,/entries/hare/,Anthony Price ,2
650,5f1bb397896f82cdbda61149,/entries/harriet-mill/,Dale E. Miller ,3
651,5f1bb39a896f82cdbda6114a,/entries/hartley/,Richard Allen ,2
652,5f1bb39b896f82cdbda6114b,/entries/hartshorne/,Dan Dombrowski ,2
653,5f1bb39d896f82cdbda6114c,/entries/health-disease/,Dominic Murphy ,2
654,5f1bb39f896f82cdbda6114d,/entries/heaven-hell/,Thomas Talbott ,2
655,5f1bb3a1896f82cdbda6114e,/entries/hedonism/,Andrew Moore ,2
656,5f1bb3a2896f82cdbda6114f,/entries/hegel-aesthetics/,Stephen Houlgate ,2
657,5f1bb3a3896f82cdbda61150,/entries/hegel-dialectics/,Julie E. Maybee ,3
658,5f1bb3a4896f82cdbda61151,/entries/hegel/,Paul Redding ,2
659,5f1bb3a6896f82cdbda61152,/entries/heidegger-aesthetics/,Iain Thomson ,2
660,5f1bb3a7896f82cdbda61153,/entries/heidegger/,Michael Wheeler ,2
661,5f1bb3aa896f82cdbda61154,/entries/heinrich-rickert/,Andrea Staiti ,2
662,5f1bb3ac896f82cdbda61155,/entries/hempel/,James Fetzer ,2
663,5f1bb3ad896f82cdbda61156,/entries/henricus-regius/,Desmond Clarke and Erik-Jan Bos ,5
664,5f1bb3ae896f82cdbda61157,/entries/henry-ghent/,Pasquale Porro ,2
665,5f1bb3b0896f82cdbda61158,/entries/henry-more/,John Henry ,2
666,5f1bb3b5896f82cdbda61159,/entries/heraclitus/,Daniel W. Graham ,3
667,5f1bb3b6896f82cdbda6115a,/entries/herder/,Michael Forster ,2
668,5f1bb3b8896f82cdbda6115b,/entries/heredity/,Stephen M. Downes and Lucas Matthews ,6
669,5f1bb3ba896f82cdbda6115c,/entries/hermann-helmholtz/,Lydia Patton ,2
670,5f1bb3bb896f82cdbda6115d,/entries/hermann-lotze/,David Sullivan ,2
671,5f1bb3bd896f82cdbda6115e,/entries/hermeneutics/,C. Mantzavinos ,2
672,5f1bb3bf896f82cdbda6115f,/entries/heytesbury/,Miroslav Hanke and Elzbieta Jung ,5
673,5f1bb3c0896f82cdbda61160,/entries/hilbert-program/,Richard Zach ,2
674,5f1bb3c3896f82cdbda61161,/entries/histfem-condorcet/,Joan Landes ,2
675,5f1bb3c9896f82cdbda61162,/entries/history/,Daniel Little ,2
676,5f1bb3cb896f82cdbda61163,/entries/hobbes-moral/,Sharon A. Lloyd and Susanne Sreedhar ,6
677,5f1bb3cc896f82cdbda61164,/entries/hobbes-science/,Marcus P. Adams ,3
678,5f1bb3ce896f82cdbda61165,/entries/hobbes/,Stewart Duncan ,2
679,5f1bb3cf896f82cdbda61166,/entries/holbach/,Michael LeBuffe ,2
680,5f1bb3d0896f82cdbda61167,/entries/holes/,Roberto Casati and Achille Varzi ,5
681,5f1bb3d3896f82cdbda61168,/entries/holism-social/,Julie Zahle ,2
682,5f1bb3d4896f82cdbda61169,/entries/holkot/,Hester Gelber and John T. Slotemaker ,6
683,5f1bb3d6896f82cdbda6116a,/entries/homosexuality/,Brent Pickett ,2
684,5f1bb3d8896f82cdbda6116b,/entries/hope/,Claudia Bloeser and Titus Stahl ,5
685,5f1bb3d9896f82cdbda6116c,/entries/horkheimer/,J.C. Berendzen ,2
686,5f1bb3dc896f82cdbda6116d,/entries/human-genome/,Lisa Gannett ,2
687,5f1bb3e1896f82cdbda6116e,/entries/humanism-civic/,Cary Nederman ,2
688,5f1bb3e3896f82cdbda6116f,/entries/hume-aesthetics/,Theodore Gracyk ,2
689,5f1bb3e4896f82cdbda61170,/entries/hume-freewill/,Paul Russell ,2
690,5f1bb3e6896f82cdbda61171,/entries/hume-moral/,Rachel Cohon ,2
691,5f1bb3e7896f82cdbda61172,/entries/hume-newton/,Eric Schliesser and Tamás Demeter ,5
692,5f1bb3e8896f82cdbda61173,/entries/hume-religion/,Paul Russell and Anders Kraal ,5
693,5f1bb3ea896f82cdbda61174,/entries/hume/,William Edward Morris and Charlotte R. Brown ,7
694,5f1bb3ec896f82cdbda61175,/entries/humor/,John Morreall ,2
695,5f1bb3ed896f82cdbda61176,/entries/husserl/,Christian Beyer ,2
696,5f1bb3ef896f82cdbda61177,/entries/iamblichus/,Riccardo Chiaradonna and Adrien Lecerf ,5
697,5f1bb3f0896f82cdbda61178,/entries/ibn-arabi/,William Chittick ,2
698,5f1bb3f2896f82cdbda61179,/entries/ibn-bajja/,Josép Puig Montada ,3
699,5f1bb3f3896f82cdbda6117a,/entries/ibn-ezra/,Tzvi Langermann ,2
700,5f1bb3f4896f82cdbda6117b,/entries/ibn-gabirol/,Sarah Pessin ,2
701,5f1bb3f6896f82cdbda6117c,/entries/ibn-kammuna/,Tzvi Langermann ,2
702,5f1bb3f8896f82cdbda6117d,/entries/ibn-rushd-natural/,Josép Puig Montada ,3
703,5f1bb3fa896f82cdbda6117e,/entries/ibn-sina-logic/,Riccardo Strobino ,2
704,5f1bb3fb896f82cdbda6117f,/entries/ibn-sina-metaphysics/,Olga Lizzini ,2
705,5f1bb3fd896f82cdbda61180,/entries/ibn-sina-natural/,Jon McGinnis ,2
706,5f1bb3fe896f82cdbda61181,/entries/ibn-sina/,Dimitri Gutas ,2
707,5f1bb3ff896f82cdbda61182,/entries/idealism/,Paul Guyer and Rolf-Peter Horstmann ,5
708,5f1bb401896f82cdbda61183,/entries/identity-ethics/,David Shoemaker ,2
709,5f1bb404896f82cdbda61184,/entries/identity-indiscernible/,Peter Forrest,2
710,5f1bb406896f82cdbda61185,/entries/identity-personal/,Eric T. Olson ,3
711,5f1bb407896f82cdbda61186,/entries/identity-politics/,Cressida Heyes ,2
712,5f1bb409896f82cdbda61187,/entries/identity-relative/,Harry Deutsch and Pawel Garbacz ,5
713,5f1bb40b896f82cdbda61188,/entries/identity-time/,Andre Gallois ,2
714,5f1bb40d896f82cdbda61189,/entries/identity-transworld/,Penelope Mackie and Mark Jago ,5
715,5f1bb40f896f82cdbda6118a,/entries/identity/,Harold Noonan and Ben Curtis ,5
716,5f1bb411896f82cdbda6118b,/entries/idiolects/,Alex Barber and Eduardo Garcia Ramirez ,6
717,5f1bb412896f82cdbda6118c,/entries/ikhwan-al-safa/,Carmela Baffioni ,2
718,5f1bb413896f82cdbda6118d,/entries/illumination/,Robert Pasnau ,2
719,5f1bb415896f82cdbda6118e,/entries/imagination/,Shen-yi Liao and Tamar Gendler ,5
720,5f1bb416896f82cdbda6118f,/entries/immigration/,Christopher Heath Wellman ,3
721,5f1bb418896f82cdbda61190,/entries/immunology/,Bartlomiej Swiatczak and Alfred I. Tauber ,6
722,5f1bb41a896f82cdbda61191,/entries/immutability/,Brian Leftow ,2
723,5f1bb41d896f82cdbda61192,/entries/impartiality/,Troy Jollimore ,2
724,5f1bb41e896f82cdbda61193,/entries/implicature-optimality-games/,Robert van Rooij and Michael Franke ,6
725,5f1bb421896f82cdbda61194,/entries/implicature/,Wayne Davis ,2
726,5f1bb422896f82cdbda61195,/entries/implicit-bias/,Michael Brownstein ,2
727,5f1bb424896f82cdbda61196,/entries/impossible-worlds/,Francesco Berto and Mark Jago ,5
728,5f1bb427896f82cdbda61197,/entries/imprecise-probabilities/,Seamus Bradley ,2
729,5f1bb428896f82cdbda61198,/entries/incommensurability/,Eric Oberheim and Paul Hoyningen-Huene ,5
730,5f1bb429896f82cdbda61199,/entries/incompatibilism-arguments/,Kadri Vihvelin ,2
731,5f1bb42a896f82cdbda6119a,/entries/incompatibilism-theories/,Randolph Clarke and Justin Capes ,5
732,5f1bb42c896f82cdbda6119b,/entries/independence-large-cardinals/,Peter Koellner ,2
733,5f1bb42d896f82cdbda6119c,/entries/indexicals/,David Braun ,2
734,5f1bb42f896f82cdbda6119d,/entries/induction-problem/,Leah Henderson ,2
735,5f1bb430896f82cdbda6119e,/entries/infinite-regress/,Ross Cameron ,2
736,5f1bb431896f82cdbda6119f,/entries/information-biological/,Peter Godfrey-Smith and Kim Sterelny ,5
737,5f1bb432896f82cdbda611a0,/entries/information-entropy/,Owen Maroney ,2
738,5f1bb434896f82cdbda611a1,/entries/information-semantic/,Luciano Floridi ,2
739,5f1bb436896f82cdbda611a2,/entries/information/,Pieter Adriaans ,2
740,5f1bb437896f82cdbda611a3,/entries/informed-consent/,Nir Eyal ,2
741,5f1bb439896f82cdbda611a4,/entries/ingarden/,Amie Thomasson ,2
742,5f1bb43a896f82cdbda611a5,/entries/inheritance-systems/,Ehud Lamm ,2
743,5f1bb43b896f82cdbda611a6,/entries/innate-acquired/,Paul Griffiths ,2
744,5f1bb43c896f82cdbda611a7,/entries/innateness-cognition/,Jerry Samet and Deborah Zaitchik ,5
745,5f1bb43d896f82cdbda611a8,/entries/innateness-history/,Jerry Samet ,2
746,5f1bb43f896f82cdbda611a9,/entries/innateness-language/,Fiona Cowie,2
747,5f1bb440896f82cdbda611aa,/entries/insolubles/,Paul Vincent Spade and Stephen Read ,6
748,5f1bb441896f82cdbda611ab,/entries/integrity/,"Damian Cox, Marguerite La Caze, and Michael Levine ",8
749,5f1bb443896f82cdbda611ac,/entries/intellectual-property/,Adam Moore and Ken Himma ,5
750,5f1bb444896f82cdbda611ad,/entries/intensional-trans-verbs/,Graeme Forbes ,2
751,5f1bb446896f82cdbda611ae,/entries/intention/,Kieran Setiya ,2
752,5f1bb447896f82cdbda611af,/entries/intentionality-ancient/,Victor Caston ,2
753,5f1bb448896f82cdbda611b0,/entries/intentionality/,Pierre Jacob ,2
754,5f1bb449896f82cdbda611b1,/entries/international-justice/,Michael Blake and Patrick Taylor Smith ,6
755,5f1bb44b896f82cdbda611b2,/entries/intrinsic-extrinsic/,Dan Marshall and Brian Weatherson,5
756,5f1bb44d896f82cdbda611b3,/entries/introspection/,Eric Schwitzgebel ,2
757,5f1bb44e896f82cdbda611b4,/entries/intuition/,Joel Pust ,2
758,5f1bb451896f82cdbda611b5,/entries/intuitionism-ethics/,Philip Stratton-Lake ,2
759,5f1bb453896f82cdbda611b6,/entries/intuitionism/,Rosalie Iemhoff ,2
760,5f1bb454896f82cdbda611b7,/entries/intuitionistic-logic-development/,Mark van Atten ,3
761,5f1bb455896f82cdbda611b8,/entries/israeli/,"Leonard Levin, R. David Walker, and Shalom Sadik ",8
762,5f1bb456896f82cdbda611b9,/entries/it-moral-values/,John Sullins ,2
763,5f1bb457896f82cdbda611ba,/entries/it-privacy/,"Jeroen van den Hoven, Martijn Blaauw, Wolter Pieters, and Martijn Warnier ",11
764,5f1bb458896f82cdbda611bb,/entries/james-mill/,Terence Ball ,2
765,5f1bb459896f82cdbda611bc,/entries/james-viterbo/,Antoine Côté ,2
766,5f1bb45b896f82cdbda611bd,/entries/james-ward/,Pierfrancesco Basile ,2
767,5f1bb45c896f82cdbda611be,/entries/james/,Russell Goodman ,2
768,5f1bb45d896f82cdbda611bf,/entries/japanese-aesthetics/,Graham Parkes and Adam Loughnane ,5
769,5f1bb45e896f82cdbda611c0,/entries/japanese-confucian/,John Tucker ,2
770,5f1bb460896f82cdbda611c1,/entries/japanese-philosophy/,Thomas Kasulis ,2
771,5f1bb461896f82cdbda611c2,/entries/japanese-pure-land/,Dennis Hirota ,2
772,5f1bb463896f82cdbda611c3,/entries/japanese-zen/,Shigenori Nagatomo ,2
773,5f1bb464896f82cdbda611c4,/entries/jaspers/,Chris Thornhill and Ronny Miron ,5
774,5f1bb465896f82cdbda611c5,/entries/jayaraasi/,Piotr Balcerowicz ,2
775,5f1bb467896f82cdbda611c6,/entries/jefferson/,M. Andrew Holowchak ,3
776,5f1bb468896f82cdbda611c7,/entries/joane-petrizi/,Tengiz Iremadze ,2
777,5f1bb469896f82cdbda611c8,/entries/johan-sturm/,Andrea Sangiacomo and Christian Henkel ,5
778,5f1bb46a896f82cdbda611c9,/entries/johann-fichte/,Dan Breazeale ,2
779,5f1bb46b896f82cdbda611ca,/entries/johann-herbart/,Alan Kim ,2
780,5f1bb46d896f82cdbda611cb,/entries/john-norris/,June Yang ,2
781,5f1bb46e896f82cdbda611cc,/entries/john-salisbury/,Karen Bollermann and Cary Nederman ,5
782,5f1bb46f896f82cdbda611cd,/entries/justep-coherence/,Erik Olsson ,2
783,5f1bb471896f82cdbda611ce,/entries/justep-foundational/,Ali Hasan and Richard Fumerton,5
784,5f1bb472896f82cdbda611cf,/entries/justep-intext/,George Pappas ,2
785,5f1bb473896f82cdbda611d0,/entries/justice-bad-luck/,Kasper Lippert-Rasmussen ,2
786,5f1bb475896f82cdbda611d1,/entries/justice-distributive/,Julian Lamont and Christi Favor ,5
787,5f1bb476896f82cdbda611d2,/entries/justice-global/,Gillian Brock ,2
788,5f1bb477896f82cdbda611d3,/entries/justice-healthcareaccess/,Norman Daniels ,2
789,5f1bb479896f82cdbda611d4,/entries/justice-inequality-health/,Gopal Sreenivasan,2
790,5f1bb47a896f82cdbda611d5,/entries/justice-intergenerational/,Lukas Meyer ,2
791,5f1bb47b896f82cdbda611d6,/entries/justice-moral-psych/,Christian B. Miller ,3
792,5f1bb47d896f82cdbda611d7,/entries/justice-retributive/,Alec Walen ,2
793,5f1bb47e896f82cdbda611d8,/entries/justice-transitional/,Nir Eisikovits ,2
794,5f1bb47f896f82cdbda611d9,/entries/justice-virtue/,Mark LeBar and Michael Slote,5
795,5f1bb481896f82cdbda611da,/entries/justice/,David Miller ,2
796,5f1bb483896f82cdbda611db,/entries/justification-public/,Kevin Vallier ,2
797,5f1bb484896f82cdbda611dc,/entries/justus-lipsius/,Jan Papy ,2
798,5f1bb485896f82cdbda611dd,/entries/kant-aesthetics/,Hannah Ginsborg ,2
799,5f1bb487896f82cdbda611de,/entries/kant-development/,Martin Schönfeld and Michael Thompson ,5
800,5f1bb488896f82cdbda611df,/entries/kant-hume-causality/,Graciela De Pierris and Michael Friedman ,6
801,5f1bb489896f82cdbda611e0,/entries/kant-hume-morality/,Eric Entrican Wilson and Lara Denis ,6
802,5f1bb48a896f82cdbda611e1,/entries/kant-judgment/,Robert Hanna ,2
803,5f1bb48b896f82cdbda611e2,/entries/kant-leibniz/,Catherine Wilson ,2
804,5f1bb48c896f82cdbda611e3,/entries/kant-mathematics/,Lisa Shabel ,2
805,5f1bb48e896f82cdbda611e4,/entries/kant-metaphysics/,Michelle Grier ,2
806,5f1bb48f896f82cdbda611e5,/entries/kant-mind/,Andrew Brook ,2
807,5f1bb490896f82cdbda611e6,/entries/kant-moral/,Robert Johnson and Adam Cureton ,5
808,5f1bb491896f82cdbda611e7,/entries/kant-reason/,Garrath Williams ,2
809,5f1bb493896f82cdbda611e8,/entries/kant-religion/,Lawrence Pasternack and Courtney Fugate ,5
810,5f1bb494896f82cdbda611e9,/entries/kant-science/,Eric Watkins and Marius Stan ,5
811,5f1bb495896f82cdbda611ea,/entries/kant-social-political/,Frederick Rauscher ,2
812,5f1bb497896f82cdbda611eb,/entries/kant-spacetime/,Andrew Janiak ,2
813,5f1bb498896f82cdbda611ec,/entries/kant-transcendental-idealism/,Nicholas F. Stang ,3
814,5f1bb499896f82cdbda611ed,/entries/kant-transcendental/,Derk Pereboom ,2
815,5f1bb49b896f82cdbda611ee,/entries/kant/,Michael Rohlf ,2
816,5f1bb49c896f82cdbda611ef,/entries/karl-reinhold/,Dan Breazeale ,2
817,5f1bb49e896f82cdbda611f0,/entries/kaspi-joseph/,Hannah Kasher and Moshe Kahan ,5
818,5f1bb49f896f82cdbda611f1,/entries/kepler/,Daniel A. Di Liscia ,4
819,5f1bb4a1896f82cdbda611f2,/entries/kierkegaard/,William McDonald ,2
820,5f1bb4a2896f82cdbda611f3,/entries/kilvington/,Elzbieta Jung ,2
821,5f1bb4a3896f82cdbda611f4,/entries/knowledge-acquaindescrip/,Ali Hasan and Richard Fumerton,5
822,5f1bb4a4896f82cdbda611f5,/entries/knowledge-analysis/,Jonathan Jenkins Ichikawa and Matthias Steup ,6
823,5f1bb4a6896f82cdbda611f6,/entries/knowledge-how/,Jeremy Fantl,2
824,5f1bb4a7896f82cdbda611f7,/entries/knowledge-value/,"Duncan Pritchard, John Turri, and J. Adam Carter ",8
825,5f1bb4a8896f82cdbda611f8,/entries/kochen-specker/,Carsten Held ,2
826,5f1bb4a9896f82cdbda611f9,/entries/kokugaku-school/,Gideon Fujiwara and Peter Nosco ,5
827,5f1bb4aa896f82cdbda611fa,/entries/kukai/,John Krummel ,2
828,5f1bb4ab896f82cdbda611fb,/entries/kumaarila/,Daniel Arnold ,2
829,5f1bb4ab896f82cdbda611fc,/entries/kyoto-school/,Bret W. Davis ,3
830,5f1bb4ad896f82cdbda611fd,/entries/la-forge/,Andrea Sangiacomo and Desmond Clarke,5
831,5f1bb4ae896f82cdbda611fe,/entries/lacan/,Adrian Johnston ,2
832,5f1bb4af896f82cdbda611ff,/entries/lady-masham/,Sarah Hutton ,2
833,5f1bb4b0896f82cdbda61200,/entries/lakatos/,Alan Musgrave and Charles Pigden ,5
834,5f1bb4b3896f82cdbda61201,/entries/lambda-calculus/,Jesse Alama and Johannes Korbmacher ,5
835,5f1bb4b4896f82cdbda61202,/entries/language-india/,Madhav Deshpande ,2
836,5f1bb4b6896f82cdbda61203,/entries/language-thought/,Michael Rescorla ,2
837,5f1bb4b7896f82cdbda61204,/entries/laozi/,Alan Chan ,2
838,5f1bb4b8896f82cdbda61205,/entries/large-cardinals-determinacy/,Peter Koellner ,2
839,5f1bb4bc896f82cdbda61206,/entries/latin-american-analytic/,Diana Ines Perez ,3
840,5f1bb4be896f82cdbda61207,/entries/latin-american-metaphilosophy/,Susana Nuccetelli ,2
841,5f1bb4bf896f82cdbda61208,/entries/latin-american-philosophy/,Jorge Gracia and Manuel Vargas ,5
842,5f1bb4c0896f82cdbda61209,/entries/latinx/,Manuel Vargas ,2
843,5f1bb4c1896f82cdbda6120a,/entries/law-ideology/,Christine Sypnowich ,2
844,5f1bb4c2896f82cdbda6120b,/entries/law-interpretivist/,Nicos Stavropoulos ,2
845,5f1bb4c3896f82cdbda6120c,/entries/law-language/,Timothy Endicott ,2
846,5f1bb4c5896f82cdbda6120d,/entries/law-limits/,John Stanton-Ife ,2
847,5f1bb4c6896f82cdbda6120e,/entries/lawphil-naturalism/,Brian Leiter and Matthew X. Etchemendy ,6
848,5f1bb4c7896f82cdbda6120f,/entries/lawphil-nature/,Andrei Marmor and Alexander Sarch ,5
849,5f1bb4c8896f82cdbda61210,/entries/lawphil-theory/,Andrei Marmor ,2
850,5f1bb4ca896f82cdbda61211,/entries/laws-of-nature/,John W. Carroll ,3
851,5f1bb4cb896f82cdbda61212,/entries/learning-formal/,Oliver Schulte ,2
852,5f1bb4cc896f82cdbda61213,/entries/lefevre-etaples/,Richard J. Oosterhoff ,3
853,5f1bb4ce896f82cdbda61214,/entries/legal-econanalysis/,Lewis Kornhauser ,2
854,5f1bb4cf896f82cdbda61215,/entries/legal-obligation/,Leslie Green ,2
855,5f1bb4d0896f82cdbda61216,/entries/legal-positivism/,Leslie Green  and Thomas Adams ,5
856,5f1bb4d1896f82cdbda61217,/entries/legal-punishment/,Antony Duff and  Zachary Hoskins ,5
857,5f1bb4d2896f82cdbda61218,/entries/legal-reas-interpret/,Julie Dickson ,2
858,5f1bb4d4896f82cdbda61219,/entries/legal-reas-prec/,Grant Lamond ,2
859,5f1bb4d5896f82cdbda6121a,/entries/legal-rights/,Kenneth Campbell ,2
860,5f1bb4d7896f82cdbda6121b,/entries/legitimacy/,Fabienne Peter ,2
861,5f1bb4d8896f82cdbda6121c,/entries/legrand/,Patricia Easton ,2
862,5f1bb4d9896f82cdbda6121d,/entries/leibniz-causation/,Marc Bobro ,2
863,5f1bb4db896f82cdbda6121e,/entries/leibniz-ethics/,Andrew Youpa ,2
864,5f1bb4dc896f82cdbda6121f,/entries/leibniz-evil/,Michael J. Murray and Sean Greenberg ,6
865,5f1bb4dd896f82cdbda61220,/entries/leibniz-exoteric/,John Whipple ,2
866,5f1bb4e0896f82cdbda61221,/entries/leibniz-logic-influence/,Volker Peckhaus ,2
867,5f1bb4e1896f82cdbda61222,/entries/leibniz-mind/,Mark Kulstad  and Laurence Carlin ,5
868,5f1bb4e3896f82cdbda61223,/entries/leibniz-modal/,Brandon C. Look ,3
869,5f1bb4e4896f82cdbda61224,/entries/leibniz-physics/,Jeffrey K. McDonough ,3
870,5f1bb4e6896f82cdbda61225,/entries/leibniz/,Brandon C. Look ,3
871,5f1bb4e7896f82cdbda61226,/entries/leibowitz-yeshayahu/,Daniel Rynhold ,2
872,5f1bb4e8896f82cdbda61227,/entries/lesniewski/,Peter Simons ,2
873,5f1bb4e9896f82cdbda61228,/entries/leucippus/,Sylvia Berryman ,2
874,5f1bb4eb896f82cdbda61229,/entries/levels-org-biology/,Markus I. Eronen and Daniel Stephen Brooks ,7
875,5f1bb4ec896f82cdbda6122a,/entries/levinas/,Bettina Bergo ,2
876,5f1bb4ed896f82cdbda6122b,/entries/lewis-ci/,Bruce Hunter ,2
877,5f1bb4ee896f82cdbda6122c,/entries/lewis-metaphysics/,Ned Hall ,2
878,5f1bb4f0896f82cdbda6122d,/entries/liar-paradox/,"JC Beall, Michael Glanzberg, and David Ripley ",7
879,5f1bb4f1896f82cdbda6122e,/entries/liberalism-latin-america/,Faviola Rivera ,2
880,5f1bb4f2896f82cdbda6122f,/entries/liberalism/,"Gerald Gaus, Shane D. Courtland, and David Schmidtz ",8
881,5f1bb4f4896f82cdbda61230,/entries/liberation/,Eduardo Mendieta ,2
882,5f1bb4f5896f82cdbda61231,/entries/libertarianism/,Bas van der Vossen ,4
883,5f1bb4f6896f82cdbda61232,/entries/liberty-positive-negative/,Ian Carter ,2
884,5f1bb4f7896f82cdbda61233,/entries/life-meaning/,Thaddeus Metz ,2
885,5f1bb4f9896f82cdbda61234,/entries/life/,Bruce Weber,2
886,5f1bb4fb896f82cdbda61235,/entries/linguistics/,"Barbara C. Scholz, Francis Jeffry Pelletier, and Geoffrey K. Pullum ",10
887,5f1bb4fc896f82cdbda61236,/entries/literal-nonliteral-india/,Malcolm Keating ,2
888,5f1bb4fe896f82cdbda61237,/entries/llull/,Ernesto Priani ,2
889,5f1bb4ff896f82cdbda61238,/entries/location-mereology/,Cody Gilmore ,2
890,5f1bb500896f82cdbda61239,/entries/locke-freedom/,Samuel Rickless ,2
891,5f1bb501896f82cdbda6123a,/entries/locke-moral/,Patricia Sheridan ,2
892,5f1bb502896f82cdbda6123b,/entries/locke-personal-identity/,Jessica Gordon-Roth ,2
893,5f1bb504896f82cdbda6123c,/entries/locke-philosophy-science/,Hylarie Kochiras ,2
894,5f1bb505896f82cdbda6123d,/entries/locke-political/,Alex Tuckness ,2
895,5f1bb506896f82cdbda6123e,/entries/locke/,William Uzgalis ,2
896,5f1bb508896f82cdbda6123f,/entries/logic-action/,"Krister Segerberg, John-Jules Meyer,and Marcus Kracht ",6
897,5f1bb509896f82cdbda61240,/entries/logic-ai/,Richmond Thomason ,2
898,5f1bb50b896f82cdbda61241,/entries/logic-algebraic-propositional/,Ramon Jansana ,2
899,5f1bb50c896f82cdbda61242,/entries/logic-ancient/,Susanne Bobzien ,2
900,5f1bb50d896f82cdbda61243,/entries/logic-belief-revision/,Sven Ove Hansson ,3
901,5f1bb510896f82cdbda61244,/entries/logic-classical/,Stewart Shapiro and Teresa Kouri Kissel ,6
902,5f1bb511896f82cdbda61245,/entries/logic-combinatory/,Katalin Bimbó ,2
903,5f1bb513896f82cdbda61246,/entries/logic-combining/,Walter Carnielli and Marcelo Esteban Coniglio ,6
904,5f1bb514896f82cdbda61247,/entries/logic-conditionals/,Horacio Arlo-Costa,2
905,5f1bb517896f82cdbda61248,/entries/logic-connexive/,Heinrich Wansing ,2
906,5f1bb518896f82cdbda61249,/entries/logic-deontic/,Paul McNamara ,2
907,5f1bb51a896f82cdbda6124a,/entries/logic-dependence/,Pietro Galliani ,2
908,5f1bb51b896f82cdbda6124b,/entries/logic-dialogical/,Laurent Keiff ,2
