,_id,page_url,title,domain_tags,primary_domain,score
389,5f1bb332896f82cdbda6110f,/entries/frege-hilbert/,The Frege-Hilbert Controversy,Philosophy of Mathematics,Philosophy of Mathematics,4.029913472
1223,5f1bb535896f82cdbda61259,/entries/logic-information/,Logic and Information,Logic,Logic,4.052949085
1066,5f1bb424896f82cdbda61196,/entries/impossible-worlds/,Impossible Worlds,Metaphysics,Metaphysics,4.056428677
43,5f1bb523896f82cdbda6124f,/entries/logic-free/,Free Logic,Logic,Logic,4.064899223
55,5f1bb55c896f82cdbda61271,/entries/logical-form/,Logical Form,Logic,Logic,4.069536888
1326,5f1bb546896f82cdbda61263,/entries/logic-normative/,The Normative Status of Logic,Logic,Logic,4.094488046
643,5f1bafa9896f82cdbda60f1f,/entries/aristotle-logic/,Aristotle’s Logic,"Thinker,Logic",Logic,4.095852957
898,5f1bb255896f82cdbda6108b,/entries/epistemology-india/,Epistemology in Classical Indian Philosophy,"Indian Philosophy,Epistemology",Indian Philosophy,4.150767774
1250,5f1bb9ab896f82cdbda61509,/entries/two-dimensional-semantics/,Two-Dimensional Semantics,Philosophy of Language,Philosophy of Language,4.163827103
72,5f1bb551896f82cdbda6126a,/entries/logic-substructural/,Substructural Logics,Logic,Logic,4.224138545
353,5f1bafe6896f82cdbda60f3f,/entries/ayer/,Alfred Jules Ayer,"Thinker,Epistemology,Logic,Philosophy of Language",Thinker,4.236312471
763,5f1bb74b896f82cdbda613a1,/entries/practical-reason-action/,Practical Reason and the Structure of Actions,"Philosophy of Mind,Logic,Ethics",Logic,4.241055455
303,5f1bb42f896f82cdbda6119d,/entries/induction-problem/,The Problem of Induction,Logic,Logic,4.278888463
639,5f1bb510896f82cdbda61244,/entries/logic-classical/,Classical Logic,Logic,Logic,4.288557108
624,5f1bb922896f82cdbda614b3,/entries/square/,The Traditional Square of Opposition,Logic,Logic,4.30840698
1053,5f1bb252896f82cdbda61088,/entries/epistemology-bayesian/,Bayesian Epistemology,Epistemology,Epistemology,4.346171169
926,5f1bb50b896f82cdbda61241,/entries/logic-algebraic-propositional/,Algebraic Propositional Logic,"Philosophy of Mathematics, Logic",Logic,4.380493672
900,5f1bb4cb896f82cdbda61212,/entries/learning-formal/,Formal Learning Theory,"Philosophy of Mathematics,Epistemology",Philosophy of Mathematics,4.386936142
124,5f1bb549896f82cdbda61265,/entries/logic-paraconsistent/,Paraconsistent Logic,Logic,Logic,4.387781836
614,5f1bb806896f82cdbda61407,/entries/reasoning-defeasible/,Defeasible Reasoning,Logic,Logic,4.422796681
1519,5f1bb30e896f82cdbda610f7,/entries/fitch-paradox/,Fitch’s Paradox of Knowability,Logic,Logic,4.460217533
1293,5f1bb679896f82cdbda61332,/entries/ontological-commitment/,Ontological Commitment,Metaphysics,Metaphysics,4.463919651
1046,5f1bb09a896f82cdbda60f9e,/entries/chinese-logic-language/,Logic and Language in Early Chinese Philosophy,"Chinese Philosophy,Logic,Philosophy of Language",Chinese Philosophy,4.488575982
519,5f1bb99c896f82cdbda61500,/entries/truth-values/,Truth Values,Epistemology,Epistemology,4.516853517
948,5f1bb3fa896f82cdbda6117e,/entries/ibn-sina-logic/,Ibn Sina’s Logic,"Thinker,Logic",Logic,4.533187139
906,5f1bc311c9d4344a5ae1013e,/entries/gangesa/,Gaṅgeśa,"Thinker,Indian Philosophy,Epistemology,Logic",Thinker,4.646083077
967,5f1bb804896f82cdbda61406,/entries/reasoning-automated/,Automated Reasoning,"Logic,Philosophy of Computer Science",Logic,4.668011293
22,5f1bb517896f82cdbda61248,/entries/logic-connexive/,Connexive Logic,Logic,Logic,4.709011527
320,5f1bb533896f82cdbda61258,/entries/logic-informal/,Informal Logic,Logic,Logic,4.806746306
175,5f1bb509896f82cdbda61240,/entries/logic-ai/,Logic and Artificial Intelligence,"Logic,Philosophy of Computer Science",Logic,4.81655186
883,5f1bb54f896f82cdbda61269,/entries/logic-relevance/,Relevance Logic,Logic,Logic,4.939874549
1011,5f1bb50c896f82cdbda61242,/entries/logic-ancient/,Ancient Logic,Logic,Logic,4.952449762
84,5f1bb544896f82cdbda61262,/entries/logic-nonmonotonic/,Non-monotonic Logic,Logic,Logic,4.954769178
1004,5f1bb531896f82cdbda61256,/entries/logic-inductive/,Inductive Logic,Logic,Logic,4.958201907
68,5f1bb100896f82cdbda60fd6,/entries/confirmation/,Confirmation,"Epistemology,Logic",Epistemology,5.01254893
957,5f1bb11c896f82cdbda60fe5,/entries/consequence-medieval/,Medieval Theories of Consequence,Logic,Logic,5.506601688
